OBJECTID,TYPE,Status,Comments,Date_Modified,Name,Name_Source,Update_Author,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Length
376,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a6ffad8f-7228-45c9-ab93-5863ed585615,39.4671188127483
377,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,52d21bb0-06db-4d72-8bd1-7add2ddec44b,45.3286463789287
378,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ffb73ee7-87fb-4bd3-8de6-51a7d2217e31,52.1382176753667
379,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7dbf1a59-cad6-4d0c-bb43-4439b1e810c6,43.2860579131588
380,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,66266f02-9cb2-423f-b523-1cd979f9ce28,20847.4549025623
381,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bb1cce7b-b41d-4c63-ada4-af91d5ed2392,20.1676466260407
382,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f91a8be2-02dd-4a3c-a8d3-b2b66105d416,16317.0593002558
383,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,416cc69f-288a-4171-89be-042e5b43dede,1093.40488693841
384,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,09d25012-ac1c-49a7-b788-7ba95de2b1cd,323.425733918668
385,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,672c04d5-fc8c-4b9c-afbc-a257980e2472,403.024066597274
386,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cd6a9b2d-844d-4437-957f-a232f1d91c52,101.534225004507
387,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2a4dbf3b-1eb2-461b-b91f-323163ffff84,58.1981360394913
388,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a2d8e31d-d38c-42d3-a3cd-d58d1c338f70,62.2848249292558
389,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7dfac1de-7883-4ce0-9bbb-b1f50402cf49,78.009885389644
390,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f70e558a-f718-4486-8cc7-f2c2d8d8e522,56.4989110238239
391,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,457d4104-f08f-4097-9977-e3260bfcfc53,60.6917980911486
392,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9cb1cc0f-5286-4bc3-b5e4-c2b864beeb84,25.0749073774646
393,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b3fe76ea-3e75-4302-b84c-07f4970ff598,4093.71480535062
394,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,529201d1-50ae-4f21-bc80-ccc8fdf14c8a,2028.40905727722
395,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fdd37b3a-15e9-4bd8-ac58-d8da0efce2a4,37.5669147608686
396,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name ,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a42daa95-aafa-4dba-92bb-1a69b749dfd8,59385.5397832277
397,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b71bd0b0-0c28-4b68-a8e1-95b3956f3653,85.0769381985412
398,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5bbf47d6-fc44-40a3-8bc3-b0b876836aed,15775.2918731847
399,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bcce5678-3e07-45ac-8665-c57c352843e0,55.6318340091772
400,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1b9fe7b9-30e9-4930-bde2-509ed0f48f21,81.4886535945123
401,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fa2ad3e1-eb11-484a-99e1-6d1f06267461,47.5001081381096
402,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,51df65d2-7464-43e6-8aae-46e59fd554d7,36.2968521534627
403,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6ce340b0-707a-4ac6-85c8-70940335233b,23.3976750677605
404,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a12695b2-07b7-4f61-a192-6487c8f8728e,48.585882513013
405,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dcffdfc4-df89-413b-992d-da21b6393506,35.3197227981399
406,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2519570d-0e37-4a95-846a-d985fbc97cb6,59.8341079407228
407,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,251249fe-2c7c-4021-b518-5238e8e5fd80,32.5467044437097
408,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2705d4ff-8352-42ac-b6e9-45f93845b43c,35.7596106470452
409,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,790671e6-e071-486b-9e97-8be3ad107056,33.7711294044036
410,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fda4caef-48b1-4d0f-88e5-7397813cedaa,2302.1785959518
411,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a73cd06a-4b86-4f34-81f4-3ac8ebef48a1,1738.56495985756
412,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6dde3518-25ea-4c33-8714-f8938c71fe47,84.5591560034626
413,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,06f273f2-0f1e-4420-a615-b9e78591b013,15.869609628455
414,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4fda032f-ffc4-4a7c-a812-b0505622b678,38.0760175205663
415,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,01265a43-ca74-497c-9340-8088672411fb,139.305900634922
416,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,45b67b07-e998-41fd-8661-db76275ffb7a,62.9016526349841
417,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7b548481-57fb-435f-993d-fe6f2178cf9b,26.5226066912275
418,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5e437861-f832-425d-9dec-ef36b1e2f463,27.859279917198
419,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1e6fa381-e188-49e0-bac3-a5e8109cb339,28.6536356127909
420,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,Tiber Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c9131b2d-53d8-4c51-a0d6-9e4ccd85860d,25631.364111757
421,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,db012ffc-833e-4f65-98e4-0363ebcfbc24,62.412149465751
422,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9010b867-732c-4e37-9f4c-419bee458693,21.3686982695642
423,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,965df09c-d8b3-4cd6-a285-76a6f6b0cf6f,40.755338023538
424,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5dc881c4-b5d1-4b66-83da-5bd5026c282f,14.3179274170042
425,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,021bfc29-8e37-47e2-9650-012f0e0232ed,77.107966695163
426,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,aff38868-baf5-4c2d-88aa-ba1d3988fb55,69.9017019816815
427,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,28b294b4-b508-4705-86bb-e296a039ad89,25.0115155843881
428,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7e155cbd-ad60-4b8f-aeb0-d48e19f3d9a2,3607.03455338296
429,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2eef93f4-d3c5-46b1-9bb4-656dbeab5af1,13.2573066745277
430,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,aa6e559d-65d1-4197-92a8-77246fa3e938,99.5455399257967
431,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,578a25f1-4e84-44ce-84a7-e2f110dc3b5b,7.83761230589753
432,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4c34277f-0d38-497e-bf89-72048432a4e9,35.8441200319128
433,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,121b232f-8f69-4ba6-a5c8-223dbfc4c421,37.7946236266715
434,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ea5c6b61-f806-47db-854e-816aba707971,1318.68523575383
435,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e35bcf39-345c-4434-a987-138c070008a2,337.38304112884
436,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3025078b-96df-4115-b285-056a3f503093,7182.32088201563
437,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7ffdae1e-0755-4667-8676-d8c4135269e6,14510.9715614482
438,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b890d1d1-2670-485a-9c8c-4f0a0bfd4aee,69.2675305853375
439,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,45dc9f9c-24ed-4f91-a99c-4223084c6f9e,76.6125306035296
440,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b5c4a4c3-bdd6-4f23-a59e-a5d90268caed,11272.747873736
441,Water Body Centerline,Update,,,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,37244afe-3b57-4c9f-9608-e3cd374a3905,87.2623124521293
442,Water Body Centerline,Update,,2011-05-17T00:00:00.000Z,No Name,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7b268690-c7b8-4758-8aab-a095073155c9,369.921511571581
443,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c7356bc4-43a6-474b-b127-e9aabd9ec138,38.9933165102152
444,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,699c7fc0-7d78-4f6f-8ac6-60885f9d08c2,2338.79103424081
445,Water Body Centerline,Update,,,No Name,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,253026b4-9e6e-4f05-a32d-2c5b6c90d257,31.6854534332323
446,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b5a561cd-316f-4b32-96a6-e384c4899922,401.421595638896
447,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3cec438e-7e5d-42fa-9f8f-7d58c8522d4c,127.312532592249
448,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7908f127-0809-456b-8828-48fe25a17212,1534.32657101812
449,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3312461c-8024-4b12-a687-e1742ce45931,136.942421496025
450,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,242f9f6e-47bc-410f-9bd3-110d37b0baec,14758.5391186984
451,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,46bb2671-6261-4c97-9a64-e38f778df66f,689.476097630423
452,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,Middle Branch Copperos Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,71ba9ccd-33a4-489e-9d38-095a9f292574,9738.02941054033
453,Water Body Centerline,Delete,,2011-06-10T00:00:00.000Z,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fce01669-0194-4ac5-b406-98d095ddf560,73.2360973916437
454,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ce45fe4d-f706-42bb-81bd-35f365c9f21b,5410.15795845939
455,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8720767f-7862-4e52-ba96-06120bdb92fb,98.3876943129227
456,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,14094757-0984-4f18-b79d-eeb732e544ec,84.860733642205
457,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ae780dde-e9ec-4b8f-b958-ea4f8cfdfdee,601.842998626872
458,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2b0c5799-449b-4568-9edf-d260948e6d51,386.197414429785
459,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f9a6bb69-4b66-434a-8148-a8bdbddad5b4,4252.77270394933
460,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,50f1e704-db77-4a46-85eb-e22e3398b644,363.92425065387
461,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,Hinkle Branch,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f1de3790-daf1-4811-b69b-34e4f52d896a,25260.1531475083
462,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,09fc863d-822d-47db-a0eb-431291674adb,437.22307909019
463,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6abe3f5b-ea3e-45e2-84e9-682cdeda8d83,1161.89819526648
464,Water Body Centerline,Update,,2011-06-10T00:00:00.000Z,Tiber Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1513699c-d70b-4900-8e45-688b684b7edb,10157.817660028
465,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,80a7dd6c-b2ff-4394-a594-a960a39de0e8,142.223606786519
466,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,618bf046-6e17-4577-94d3-9db5316e8c0d,28.2297515571622
467,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f0f9051d-f7b7-4b7c-89d4-06479b646741,35.9026518908545
468,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9d336e7f-02fb-4f7b-a3bf-dac223a036bb,65.2999497227094
469,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,234ad613-5b6a-4689-8597-0b23d3ba02ac,35.2163089138044
470,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a3c3e312-19d5-434f-b4f6-e2f5098b9315,29.5404205531398
471,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,14adfe83-5573-452f-8e25-28dae8cc4e3e,49.0452893034929
472,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,234aa0c6-8265-4f0a-b689-a8fe69e71a6f,518.950304769042
473,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dd2f2763-1241-4d60-872e-505dd0b400d5,540.68145634019
474,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e7f52526-c731-47e2-9b5e-1af72526943d,74.3041394628729
475,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d41b3107-cea8-4deb-9658-70fb3333ca1f,4202.25602568846
476,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,61d4c7be-0c67-448a-95fb-8da3e14e009b,173.184585393009
477,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,35b55027-6649-4e27-ab69-1e5fbc8aed2e,115.678665496782
478,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,333a9e4c-b6c7-48db-88f7-6be46ab6f698,126.032914615116
479,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,36549c78-127e-4480-b8e2-86bf57da8288,128.045421888778
480,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,44176fe0-9c5a-41de-a93e-8e0b5bde3cc2,102.393255502508
481,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,28e8950e-05fb-4ad3-80f6-f0f41c2afa73,140.380651049483
482,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,12e60f76-3ade-48f9-bccf-fb0f9ebf29c5,74.3186882343177
483,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bb37ae4d-00ff-4bb3-ac6c-adeaafa3bb8a,108.829330322949
484,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,731c30c8-4ccb-4343-9379-0e1441eab1b4,38.8607371867107
485,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9993e740-ab81-4da8-afdb-c4fffae38efb,25.4533480020591
486,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,08fd9573-ac2e-44dc-b371-d840f5d13f8b,7.0726213183769
487,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a6b46c3a-5ca1-4e45-9589-800c5ca1c659,58.6303105729285
488,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a9e87930-54a1-4a14-b374-abda7cfb79d4,55.6635639355077
489,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6bafede2-421a-41d4-ad1c-6e80413ae544,3973.40462940939
490,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c934f214-5faf-4b3f-b1fa-6d994c6823e9,12772.4314362289
491,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,00340b1d-cace-456b-841c-f48277d0611e,919.069379726817
492,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,11dc5329-28b1-436a-b479-62b14adfb325,130.834621294152
493,Water Body Centerline,Update,,2011-06-13T00:00:00.000Z,,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ea5f7362-692f-47d5-9150-d0359c7dbc36,1698.53235139273
494,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,79154315-baee-4b74-af49-49aefb8edfb2,126.25146225407
495,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2398b2fe-5e93-4d0e-b907-b321941555ca,39.6911287975109
496,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fdda04ab-5418-40d2-b1e4-54b2b17ab823,85.2192053296425
497,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f77158c4-50ad-4287-a608-fa1fe77fcfbf,45.5102295607696
498,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,dbc85956-6ede-4882-9860-e7741d20a950,121.570318650726
